s_idx,lat_idx,head_idx,x,y,wall_distance,curvature,lateral_offset,curvature_heuristic
56,0,4,-0.468937,-1.106717,0.761577,-0.016717,-0.758207,-0.006338
56,1,0,-0.447270,-0.840932,0.832166,-0.016717,-0.491540,-0.004109
56,1,1,-0.447270,-0.840932,0.832166,-0.016717,-0.491540,-0.004109
56,1,2,-0.447270,-0.840932,0.832166,-0.016717,-0.491540,-0.004109
56,1,3,-0.447270,-0.840932,0.832166,-0.016717,-0.491540,-0.004109
56,1,4,-0.447270,-0.840932,0.832166,-0.016717,-0.491540,-0.004109
56,2,0,-0.425604,-0.575147,1.025914,-0.016717,-0.224873,-0.001880
56,2,1,-0.425604,-0.575147,1.025914,-0.016717,-0.224873,-0.001880
56,2,2,-0.425604,-0.575147,1.025914,-0.016717,-0.224873,-0.001880
56,2,3,-0.425604,-0.575147,1.025914,-0.016717,-0.224873,-0.001880
56,2,4,-0.425604,-0.575147,1.025914,-0.016717,-0.224873,-0.001880
56,3,0,-0.403937,-0.309362,1.210372,-0.016717,0.041793,0.002096
56,3,1,-0.403937,-0.309362,1.210372,-0.016717,0.041793,0.002096
56,3,2,-0.403937,-0.309362,1.210372,-0.016717,0.041793,0.002096
56,3,3,-0.403937,-0.309362,1.210372,-0.016717,0.041793,0.002096
56,3,4,-0.403937,-0.309362,1.210372,-0.016717,0.041793,0.002096
56,4,0,-0.382270,-0.043577,1.389244,-0.016717,0.308460,0.015470
56,4,1,-0.382270,-0.043577,1.389244,-0.016717,0.308460,0.015470
56,4,2,-0.382270,-0.043577,1.389244,-0.016717,0.308460,0.015470
56,4,3,-0.382270,-0.043577,1.389244,-0.016717,0.308460,0.015470
56,4,4,-0.382270,-0.043577,1.389244,-0.016717,0.308460,0.015470
56,5,0,-0.360604,0.222208,1.159741,-0.016717,0.575127,0.028844
56,5,1,-0.360604,0.222208,1.159741,-0.016717,0.575127,0.028844
56,5,2,-0.360604,0.222208,1.159741,-0.016717,0.575127,0.028844
56,5,3,-0.360604,0.222208,1.159741,-0.016717,0.575127,0.028844
56,5,4,-0.360604,0.222208,1.159741,-0.016717,0.575127,0.028844
56,6,0,-0.342333,0.446338,0.955249,-0.016717,0.800000,0.040122
56,6,1,-0.342333,0.446338,0.955249,-0.016717,0.800000,0.040122
56,6,2,-0.342333,0.446338,0.955249,-0.016717,0.800000,0.040122
56,6,3,-0.342333,0.446338,0.955249,-0.016717,0.800000,0.040122
56,6,4,-0.342333,0.446338,0.955249,-0.016717,0.800000,0.040122
