s_idx,lat_idx,head_idx,x,y,wall_distance,curvature,wall_cost,curvature_cost,total_cost
0,0,0,-0.014970,-0.974083,0.460977,-0.005400,0.000000,0.005400,0.005400
0,0,1,-0.014970,-0.974083,0.460977,-0.005400,0.000000,0.005400,0.005400
0,0,2,-0.014970,-0.974083,0.460977,-0.005400,0.000000,0.005400,0.005400
0,1,0,0.015487,-0.675634,0.670820,-0.005400,0.000000,0.005400,0.005400
0,1,1,0.015487,-0.675634,0.670820,-0.005400,0.000000,0.005400,0.005400
0,1,2,0.015487,-0.675634,0.670820,-0.005400,0.000000,0.005400,0.005400
0,2,0,0.045945,-0.377184,0.948683,-0.005400,0.000000,0.005400,0.005400
0,2,1,0.045945,-0.377184,0.948683,-0.005400,0.000000,0.005400,0.005400
0,2,2,0.045945,-0.377184,0.948683,-0.005400,0.000000,0.005400,0.005400
0,3,0,0.076402,-0.078734,1.225765,-0.005400,0.000000,0.005400,0.005400
0,3,1,0.076402,-0.078734,1.225765,-0.005400,0.000000,0.005400,0.005400
0,3,2,0.076402,-0.078734,1.225765,-0.005400,0.000000,0.005400,0.005400
0,4,0,0.105215,0.203600,1.200000,-0.005400,0.000000,0.005400,0.005400
0,4,1,0.105215,0.203600,1.200000,-0.005400,0.000000,0.005400,0.005400
0,4,2,0.105215,0.203600,1.200000,-0.005400,0.000000,0.005400,0.005400
1,0,0,0.182742,-0.994297,0.000000,-0.005400,1.000000,0.005400,1.005400
1,0,1,0.182742,-0.994297,0.000000,-0.005400,1.000000,0.005400,1.005400
1,0,2,0.182742,-0.994297,0.000000,-0.005400,1.000000,0.005400,1.005400
1,1,0,0.213831,-0.695912,0.559017,-0.005400,0.000000,0.005400,0.005400
1,1,1,0.213831,-0.695912,0.559017,-0.005400,0.000000,0.005400,0.005400
1,1,2,0.213831,-0.695912,0.559017,-0.005400,0.000000,0.005400,0.005400
1,2,0,0.244920,-0.397527,0.855862,-0.005400,0.000000,0.005400,0.005400
1,2,1,0.244920,-0.397527,0.855862,-0.005400,0.000000,0.005400,0.005400
1,2,2,0.244920,-0.397527,0.855862,-0.005400,0.000000,0.005400,0.005400
1,3,0,0.276009,-0.099143,1.151086,-0.005400,0.000000,0.005400,0.005400
1,3,1,0.276009,-0.099143,1.151086,-0.005400,0.000000,0.005400,0.005400
1,3,2,0.276009,-0.099143,1.151086,-0.005400,0.000000,0.005400,0.005400
1,4,0,0.305420,0.183129,1.200000,-0.005400,0.000000,0.005400,0.005400
1,4,1,0.305420,0.183129,1.200000,-0.005400,0.000000,0.005400,0.005400
1,4,2,0.305420,0.183129,1.200000,-0.005400,0.000000,0.005400,0.005400
2,0,0,0.379577,-1.008419,0.000000,-0.007626,1.000000,0.007626,1.007626
2,0,1,0.379577,-1.008419,0.000000,-0.007626,1.000000,0.007626,1.007626
2,0,2,0.379577,-1.008419,0.000000,-0.007626,1.000000,0.007626,1.007626
2,1,0,0.412090,-0.710186,0.550000,-0.007626,0.000000,0.007626,0.007626
2,1,1,0.412090,-0.710186,0.550000,-0.007626,0.000000,0.007626,0.007626
2,1,2,0.412090,-0.710186,0.550000,-0.007626,0.000000,0.007626,0.007626
2,2,0,0.444603,-0.411953,0.850000,-0.007626,0.000000,0.007626,0.007626
2,2,1,0.444603,-0.411953,0.850000,-0.007626,0.000000,0.007626,0.007626
2,2,2,0.444603,-0.411953,0.850000,-0.007626,0.000000,0.007626,0.007626
2,3,0,0.477116,-0.113720,1.150000,-0.007626,0.000000,0.007626,0.007626
2,3,1,0.477116,-0.113720,1.150000,-0.007626,0.000000,0.007626,0.007626
2,3,2,0.477116,-0.113720,1.150000,-0.007626,0.000000,0.007626,0.007626
2,4,0,0.507150,0.161768,1.200000,-0.007626,0.000000,0.007626,0.007626
2,4,1,0.507150,0.161768,1.200000,-0.007626,0.000000,0.007626,0.007626
2,4,2,0.507150,0.161768,1.200000,-0.007626,0.000000,0.007626,0.007626
3,0,0,0.575303,-1.020026,0.000000,-0.011011,1.000000,0.011011,1.011011
3,0,1,0.575303,-1.020026,0.000000,-0.011011,1.000000,0.011011,1.011011
3,0,2,0.575303,-1.020026,0.000000,-0.011011,1.000000,0.011011,1.011011
3,1,0,0.610006,-0.722040,0.552268,-0.011011,0.000000,0.011011,0.011011
3,1,1,0.610006,-0.722040,0.552268,-0.011011,0.000000,0.011011,0.011011
3,1,2,0.610006,-0.722040,0.552268,-0.011011,0.000000,0.011011,0.011011
3,2,0,0.644708,-0.424054,0.851469,-0.011011,0.000000,0.011011,0.011011
3,2,1,0.644708,-0.424054,0.851469,-0.011011,0.000000,0.011011,0.011011
3,2,2,0.644708,-0.424054,0.851469,-0.011011,0.000000,0.011011,0.011011
3,3,0,0.679411,-0.126067,1.154340,-0.011011,0.000000,0.011011,0.011011
3,3,1,0.679411,-0.126067,1.154340,-0.011011,0.000000,0.011011,0.011011
3,3,2,0.679411,-0.126067,1.154340,-0.011011,0.000000,0.011011,0.011011
3,4,0,0.710292,0.139107,1.250000,-0.011011,0.000000,0.011011,0.011011
3,4,1,0.710292,0.139107,1.250000,-0.011011,0.000000,0.011011,0.011011
3,4,2,0.710292,0.139107,1.250000,-0.011011,0.000000,0.011011,0.011011
4,0,0,0.769681,-1.032428,0.000000,-0.014579,1.000000,0.014579,1.014579
4,0,1,0.769681,-1.032428,0.000000,-0.014579,1.000000,0.014579,1.014579
4,0,2,0.769681,-1.032428,0.000000,-0.014579,1.000000,0.014579,1.014579
4,1,0,0.807320,-0.734798,0.604152,-0.014579,0.000000,0.014579,0.014579
4,1,1,0.807320,-0.734798,0.604152,-0.014579,0.000000,0.014579,0.014579
4,1,2,0.807320,-0.734798,0.604152,-0.014579,0.000000,0.014579,0.014579
4,2,0,0.844959,-0.437169,0.886002,-0.014579,0.000000,0.014579,0.014579
4,2,1,0.844959,-0.437169,0.886002,-0.014579,0.000000,0.014579,0.014579
4,2,2,0.844959,-0.437169,0.886002,-0.014579,0.000000,0.014579,0.014579
4,3,0,0.882599,-0.139539,1.188486,-0.014579,0.000000,0.014579,0.014579
4,3,1,0.882599,-0.139539,1.188486,-0.014579,0.000000,0.014579,0.014579
4,3,2,0.882599,-0.139539,1.188486,-0.014579,0.000000,0.014579,0.014579
4,4,0,0.914750,0.114697,1.250000,-0.014579,0.000000,0.014579,0.014579
4,4,1,0.914750,0.114697,1.250000,-0.014579,0.000000,0.014579,0.014579
4,4,2,0.914750,0.114697,1.250000,-0.014579,0.000000,0.014579,0.014579
5,0,0,0.962157,-1.046633,0.430116,-0.018329,0.000000,0.018329,0.018329
5,0,1,0.962157,-1.046633,0.430116,-0.018329,0.000000,0.018329,0.018329
5,0,2,0.962157,-1.046633,0.430116,-0.018329,0.000000,0.018329,0.018329
5,1,0,1.003769,-0.749533,0.672681,-0.018329,0.000000,0.018329,0.018329
5,1,1,1.003769,-0.749533,0.672681,-0.018329,0.000000,0.018329,0.018329
5,1,2,1.003769,-0.749533,0.672681,-0.018329,0.000000,0.018329,0.018329
5,2,0,1.045380,-0.452433,0.917878,-0.018329,0.000000,0.018329,0.018329
5,2,1,1.045380,-0.452433,0.917878,-0.018329,0.000000,0.018329,0.018329
5,2,2,1.045380,-0.452433,0.917878,-0.018329,0.000000,0.018329,0.018329
5,3,0,1.086992,-0.155333,1.208305,-0.018329,0.000000,0.018329,0.018329
5,3,1,1.086992,-0.155333,1.208305,-0.018329,0.000000,0.018329,0.018329
5,3,2,1.086992,-0.155333,1.208305,-0.018329,0.000000,0.018329,0.018329
5,4,0,1.120977,0.087311,1.300000,-0.018329,0.000000,0.018329,0.018329
5,4,1,1.120977,0.087311,1.300000,-0.018329,0.000000,0.018329,0.018329
5,4,2,1.120977,0.087311,1.300000,-0.018329,0.000000,0.018329,0.018329
6,0,0,1.152941,-1.062990,0.604152,-0.022301,0.000000,0.022301,0.022301
6,0,1,1.152941,-1.062990,0.604152,-0.022301,0.000000,0.022301,0.022301
6,0,2,1.152941,-1.062990,0.604152,-0.022301,0.000000,0.022301,0.022301
6,1,0,1.199446,-0.766616,0.777817,-0.022301,0.000000,0.022301,0.022301
6,1,1,1.199446,-0.766616,0.777817,-0.022301,0.000000,0.022301,0.022301
6,1,2,1.199446,-0.766616,0.777817,-0.022301,0.000000,0.022301,0.022301
6,2,0,1.245951,-0.470243,1.030776,-0.022301,0.000000,0.022301,0.022301
6,2,1,1.245951,-0.470243,1.030776,-0.022301,0.000000,0.022301,0.022301
6,2,2,1.245951,-0.470243,1.030776,-0.022301,0.000000,0.022301,0.022301
6,3,0,1.292456,-0.173869,1.303841,-0.022301,0.000000,0.022301,0.022301
6,3,1,1.292456,-0.173869,1.303841,-0.022301,0.000000,0.022301,0.022301
6,3,2,1.292456,-0.173869,1.303841,-0.022301,0.000000,0.022301,0.022301
6,4,0,1.328590,0.056411,1.350000,-0.022301,0.000000,0.022301,0.022301
6,4,1,1.328590,0.056411,1.350000,-0.022301,0.000000,0.022301,0.022301
6,4,2,1.328590,0.056411,1.350000,-0.022301,0.000000,0.022301,0.022301
7,0,0,1.342118,-1.081853,0.743303,-0.026437,0.000000,0.026437,0.026437
7,0,1,1.342118,-1.081853,0.743303,-0.026437,0.000000,0.026437,0.026437
7,0,2,1.342118,-1.081853,0.743303,-0.026437,0.000000,0.026437,0.026437
7,1,0,1.394396,-0.786443,0.930054,-0.026437,0.000000,0.026437,0.026437
7,1,1,1.394396,-0.786443,0.930054,-0.026437,0.000000,0.026437,0.026437
7,1,2,1.394396,-0.786443,0.930054,-0.026437,0.000000,0.026437,0.026437
7,2,0,1.446675,-0.491033,1.131371,-0.026437,0.000000,0.026437,0.026437
7,2,1,1.446675,-0.491033,1.131371,-0.026437,0.000000,0.026437,0.026437
7,2,2,1.446675,-0.491033,1.131371,-0.026437,0.000000,0.026437,0.026437
7,3,0,1.498953,-0.195623,1.382932,-0.026437,0.000000,0.026437,0.026437
7,3,1,1.498953,-0.195623,1.382932,-0.026437,0.000000,0.026437,0.026437
7,3,2,1.498953,-0.195623,1.382932,-0.026437,0.000000,0.026437,0.026437
7,4,0,1.537410,0.021688,1.350000,-0.026437,0.000000,0.026437,0.026437
7,4,1,1.537410,0.021688,1.350000,-0.026437,0.000000,0.026437,0.026437
7,4,2,1.537410,0.021688,1.350000,-0.026437,0.000000,0.026437,0.026437
8,0,0,1.529639,-1.103616,0.919239,-0.030750,0.000000,0.030750,0.030750
8,0,1,1.529639,-1.103616,0.919239,-0.030750,0.000000,0.030750,0.030750
8,0,2,1.529639,-1.103616,0.919239,-0.030750,0.000000,0.030750,0.030750
8,1,0,1.588606,-0.809468,1.073546,-0.030750,0.000000,0.030750,0.030750
8,1,1,1.588606,-0.809468,1.073546,-0.030750,0.000000,0.030750,0.030750
8,1,2,1.588606,-0.809468,1.073546,-0.030750,0.000000,0.030750,0.030750
8,2,0,1.647571,-0.515320,1.280625,-0.030750,0.000000,0.030750,0.030750
8,2,1,1.647571,-0.515320,1.280625,-0.030750,0.000000,0.030750,0.030750
8,2,2,1.647571,-0.515320,1.280625,-0.030750,0.000000,0.030750,0.030750
8,3,0,1.706537,-0.221172,1.555635,-0.030750,0.000000,0.030750,0.030750
8,3,1,1.706537,-0.221172,1.555635,-0.030750,0.000000,0.030750,0.030750
8,3,2,1.706537,-0.221172,1.555635,-0.030750,0.000000,0.030750,0.030750
8,4,0,1.747371,-0.017474,1.400000,-0.030750,0.000000,0.030750,0.030750
8,4,1,1.747371,-0.017474,1.400000,-0.030750,0.000000,0.030750,0.030750
8,4,2,1.747371,-0.017474,1.400000,-0.030750,0.000000,0.030750,0.030750
9,0,0,1.715487,-1.128642,1.106797,-0.035271,0.000000,0.035271,0.035271
9,0,1,1.715487,-1.128642,1.106797,-0.035271,0.000000,0.035271,0.035271
9,0,2,1.715487,-1.128642,1.106797,-0.035271,0.000000,0.035271,0.035271
9,1,0,1.782079,-0.836127,1.253994,-0.035271,0.000000,0.035271,0.035271
9,1,1,1.782079,-0.836127,1.253994,-0.035271,0.000000,0.035271,0.035271
9,1,2,1.782079,-0.836127,1.253994,-0.035271,0.000000,0.035271,0.035271
9,2,0,1.848671,-0.543611,1.415097,-0.035271,0.000000,0.035271,0.035271
9,2,1,1.848671,-0.543611,1.415097,-0.035271,0.000000,0.035271,0.035271
9,2,2,1.848671,-0.543611,1.415097,-0.035271,0.000000,0.035271,0.035271
9,3,0,1.915262,-0.251095,1.650000,-0.035271,0.000000,0.035271,0.035271
9,3,1,1.915262,-0.251095,1.650000,-0.035271,0.000000,0.035271,0.035271
9,3,2,1.915262,-0.251095,1.650000,-0.035271,0.000000,0.035271,0.035271
9,4,0,1.958366,-0.061752,1.450000,-0.035271,0.000000,0.035271,0.035271
9,4,1,1.958366,-0.061752,1.450000,-0.035271,0.000000,0.035271,0.035271
9,4,2,1.958366,-0.061752,1.450000,-0.035271,0.000000,0.035271,0.035271
10,0,0,1.898594,-1.159427,1.236932,-0.039833,0.000000,0.039833,0.039833
10,0,1,1.898594,-1.159427,1.236932,-0.039833,0.000000,0.039833,0.039833
10,0,2,1.898594,-1.159427,1.236932,-0.039833,0.000000,0.039833,0.039833
10,1,0,1.974018,-0.869063,1.423025,-0.039833,0.000000,0.039833,0.039833
10,1,1,1.974018,-0.869063,1.423025,-0.039833,0.000000,0.039833,0.039833
10,1,2,1.974018,-0.869063,1.423025,-0.039833,0.000000,0.039833,0.039833
10,2,0,2.049443,-0.578699,1.588238,-0.039833,0.000000,0.039833,0.039833
10,2,1,2.049443,-0.578699,1.588238,-0.039833,0.000000,0.039833,0.039833
10,2,2,2.049443,-0.578699,1.588238,-0.039833,0.000000,0.039833,0.039833
10,3,0,2.124867,-0.288335,1.650000,-0.039833,0.000000,0.039833,0.039833
10,3,1,2.124867,-0.288335,1.650000,-0.039833,0.000000,0.039833,0.039833
10,3,2,2.124867,-0.288335,1.650000,-0.039833,0.000000,0.039833,0.039833
10,4,0,2.170248,-0.113633,1.500000,-0.039833,0.000000,0.039833,0.039833
10,4,1,2.170248,-0.113633,1.500000,-0.039833,0.000000,0.039833,0.039833
10,4,2,2.170248,-0.113633,1.500000,-0.039833,0.000000,0.039833,0.039833
11,0,0,2.079432,-1.195661,1.422146,-0.044426,0.000000,0.044426,0.044426
11,0,1,2.079432,-1.195661,1.422146,-0.044426,0.000000,0.044426,0.044426
11,0,2,2.079432,-1.195661,1.422146,-0.044426,0.000000,0.044426,0.044426
11,1,0,2.164674,-0.908026,1.597655,-0.044426,0.000000,0.044426,0.044426
11,1,1,2.164674,-0.908026,1.597655,-0.044426,0.000000,0.044426,0.044426
11,1,2,2.164674,-0.908026,1.597655,-0.044426,0.000000,0.044426,0.044426
11,2,0,2.249915,-0.620391,1.746425,-0.044426,0.000000,0.044426,0.044426
11,2,1,2.249915,-0.620391,1.746425,-0.044426,0.000000,0.044426,0.044426
11,2,2,2.249915,-0.620391,1.746425,-0.044426,0.000000,0.044426,0.044426
11,3,0,2.335157,-0.332756,1.700735,-0.044426,0.000000,0.044426,0.044426
11,3,1,2.335157,-0.332756,1.700735,-0.044426,0.000000,0.044426,0.044426
11,3,2,2.335157,-0.332756,1.700735,-0.044426,0.000000,0.044426,0.044426
11,4,0,2.382530,-0.172905,1.550000,-0.044426,0.000000,0.044426,0.044426
11,4,1,2.382530,-0.172905,1.550000,-0.044426,0.000000,0.044426,0.044426
11,4,2,2.382530,-0.172905,1.550000,-0.044426,0.000000,0.044426,0.044426
12,0,0,2.257455,-1.239045,1.619413,-0.048552,0.000000,0.048552,0.048552
12,0,1,2.257455,-1.239045,1.619413,-0.048552,0.000000,0.048552,0.048552
12,0,2,2.257455,-1.239045,1.619413,-0.048552,0.000000,0.048552,0.048552
12,1,0,2.353348,-0.954784,1.772004,-0.048552,0.000000,0.048552,0.048552
12,1,1,2.353348,-0.954784,1.772004,-0.048552,0.000000,0.048552,0.048552
12,1,2,2.353348,-0.954784,1.772004,-0.048552,0.000000,0.048552,0.048552
12,2,0,2.449241,-0.670523,1.913766,-0.048552,0.000000,0.048552,0.048552
12,2,1,2.449241,-0.670523,1.913766,-0.048552,0.000000,0.048552,0.048552
12,2,2,2.449241,-0.670523,1.913766,-0.048552,0.000000,0.048552,0.048552
12,3,0,2.545135,-0.386261,1.750714,-0.048552,0.000000,0.048552,0.048552
12,3,1,2.545135,-0.386261,1.750714,-0.048552,0.000000,0.048552,0.048552
12,3,2,2.545135,-0.386261,1.750714,-0.048552,0.000000,0.048552,0.048552
12,4,0,2.594470,-0.240013,1.650000,-0.048552,0.000000,0.048552,0.048552
12,4,1,2.594470,-0.240013,1.650000,-0.048552,0.000000,0.048552,0.048552
12,4,2,2.594470,-0.240013,1.650000,-0.048552,0.000000,0.048552,0.048552
13,0,0,2.430467,-1.296396,1.756417,-0.049982,0.000000,0.049982,0.049982
13,0,1,2.430467,-1.296396,1.756417,-0.049982,0.000000,0.049982,0.049982
13,0,2,2.430467,-1.296396,1.756417,-0.049982,0.000000,0.049982,0.049982
13,1,0,2.537419,-1.016108,1.903943,-0.049982,0.000000,0.049982,0.049982
13,1,1,2.537419,-1.016108,1.903943,-0.049982,0.000000,0.049982,0.049982
13,1,2,2.537419,-1.016108,1.903943,-0.049982,0.000000,0.049982,0.049982
13,2,0,2.644372,-0.735820,2.088061,-0.049982,0.000000,0.049982,0.049982
13,2,1,2.644372,-0.735820,2.088061,-0.049982,0.000000,0.049982,0.049982
13,2,2,2.644372,-0.735820,2.088061,-0.049982,0.000000,0.049982,0.049982
13,3,0,2.751324,-0.455533,1.850000,-0.049982,0.000000,0.049982,0.049982
13,3,1,2.751324,-0.455533,1.850000,-0.049982,0.000000,0.049982,0.049982
13,3,2,2.751324,-0.455533,1.850000,-0.049982,0.000000,0.049982,0.049982
13,4,0,2.804820,-0.315339,1.700735,-0.049982,0.000000,0.049982,0.049982
13,4,1,2.804820,-0.315339,1.700735,-0.049982,0.000000,0.049982,0.049982
13,4,2,2.804820,-0.315339,1.700735,-0.049982,0.000000,0.049982,0.049982
14,0,0,2.596230,-1.372706,1.902630,-0.046971,0.000000,0.046971,0.046971
14,0,1,2.596230,-1.372706,1.902630,-0.046971,0.000000,0.046971,0.046971
14,0,2,2.596230,-1.372706,1.902630,-0.046971,0.000000,0.046971,0.046971
14,1,0,2.714003,-1.096791,2.079664,-0.046971,0.000000,0.046971,0.046971
14,1,1,2.714003,-1.096791,2.079664,-0.046971,0.000000,0.046971,0.046971
14,1,2,2.714003,-1.096791,2.079664,-0.046971,0.000000,0.046971,0.046971
14,2,0,2.831776,-0.820875,2.200568,-0.046971,0.000000,0.046971,0.046971
14,2,1,2.831776,-0.820875,2.200568,-0.046971,0.000000,0.046971,0.046971
14,2,2,2.831776,-0.820875,2.200568,-0.046971,0.000000,0.046971,0.046971
14,3,0,2.949549,-0.544959,1.950000,-0.046971,0.000000,0.046971,0.046971
14,3,1,2.949549,-0.544959,1.950000,-0.046971,0.000000,0.046971,0.046971
14,3,2,2.949549,-0.544959,1.950000,-0.046971,0.000000,0.046971,0.046971
14,4,0,3.012003,-0.398644,1.800000,-0.046971,0.000000,0.046971,0.046971
14,4,1,3.012003,-0.398644,1.800000,-0.046971,0.000000,0.046971,0.046971
14,4,2,3.012003,-0.398644,1.800000,-0.046971,0.000000,0.046971,0.046971
15,0,0,2.756422,-1.463562,2.100000,-0.041091,0.000000,0.041091,0.041091
15,0,1,2.756422,-1.463562,2.100000,-0.041091,0.000000,0.041091,0.041091
15,0,2,2.756422,-1.463562,2.100000,-0.041091,0.000000,0.041091,0.041091
15,1,0,2.883944,-1.192015,2.214159,-0.041091,0.000000,0.041091,0.041091
15,1,1,2.883944,-1.192015,2.214159,-0.041091,0.000000,0.041091,0.041091
15,1,2,2.883944,-1.192015,2.214159,-0.041091,0.000000,0.041091,0.041091
15,2,0,3.011465,-0.920467,2.300000,-0.041091,0.000000,0.041091,0.041091
15,2,1,3.011465,-0.920467,2.300000,-0.041091,0.000000,0.041091,0.041091
15,2,2,3.011465,-0.920467,2.300000,-0.041091,0.000000,0.041091,0.041091
15,3,0,3.138987,-0.648919,2.050000,-0.041091,0.000000,0.041091,0.041091
15,3,1,3.138987,-0.648919,2.050000,-0.041091,0.000000,0.041091,0.041091
15,3,2,3.138987,-0.648919,2.050000,-0.041091,0.000000,0.041091,0.041091
15,4,0,3.214109,-0.488953,1.850676,-0.041091,0.000000,0.041091,0.041091
15,4,1,3.214109,-0.488953,1.850676,-0.041091,0.000000,0.041091,0.041091
15,4,2,3.214109,-0.488953,1.850676,-0.041091,0.000000,0.041091,0.041091
16,0,0,2.914767,-1.561983,2.250000,-0.035065,0.000000,0.035065,0.035065
16,0,1,2.914767,-1.561983,2.250000,-0.035065,0.000000,0.035065,0.035065
16,0,2,2.914767,-1.561983,2.250000,-0.035065,0.000000,0.035065,0.035065
16,1,0,3.050379,-1.294384,2.404683,-0.035065,0.000000,0.035065,0.035065
16,1,1,3.050379,-1.294384,2.404683,-0.035065,0.000000,0.035065,0.035065
16,1,2,3.050379,-1.294384,2.404683,-0.035065,0.000000,0.035065,0.035065
16,2,0,3.185992,-1.026785,2.400521,-0.035065,0.000000,0.035065,0.035065
16,2,1,3.185992,-1.026785,2.400521,-0.035065,0.000000,0.035065,0.035065
16,2,2,3.185992,-1.026785,2.400521,-0.035065,0.000000,0.035065,0.035065
16,3,0,3.321604,-0.759186,2.150581,-0.035065,0.000000,0.035065,0.035065
16,3,1,3.321604,-0.759186,2.150581,-0.035065,0.000000,0.035065,0.035065
16,3,2,3.321604,-0.759186,2.150581,-0.035065,0.000000,0.035065,0.035065
16,4,0,3.409664,-0.585422,1.950641,-0.035065,0.000000,0.035065,0.035065
16,4,1,3.409664,-0.585422,1.950641,-0.035065,0.000000,0.035065,0.035065
16,4,2,3.409664,-0.585422,1.950641,-0.035065,0.000000,0.035065,0.035065
17,0,0,3.072013,-1.665420,2.250000,-0.028995,0.000000,0.028995,0.028995
17,0,1,3.072013,-1.665420,2.250000,-0.028995,0.000000,0.028995,0.028995
17,0,2,3.072013,-1.665420,2.250000,-0.028995,0.000000,0.028995,0.028995
17,1,0,3.214350,-1.401336,2.500500,-0.028995,0.000000,0.028995,0.028995
17,1,1,3.214350,-1.401336,2.500500,-0.028995,0.000000,0.028995,0.028995
17,1,2,3.214350,-1.401336,2.500500,-0.028995,0.000000,0.028995,0.028995
17,2,0,3.356687,-1.137253,2.500000,-0.028995,0.000000,0.028995,0.028995
17,2,1,3.356687,-1.137253,2.500000,-0.028995,0.000000,0.028995,0.028995
17,2,2,3.356687,-1.137253,2.500000,-0.028995,0.000000,0.028995,0.028995
17,3,0,3.499024,-0.873169,2.252221,-0.028995,0.000000,0.028995,0.028995
17,3,1,3.499024,-0.873169,2.252221,-0.028995,0.000000,0.028995,0.028995
17,3,2,3.499024,-0.873169,2.252221,-0.028995,0.000000,0.028995,0.028995
17,4,0,3.600090,-0.685657,2.055480,-0.028995,0.000000,0.028995,0.028995
17,4,1,3.600090,-0.685657,2.055480,-0.028995,0.000000,0.028995,0.028995
17,4,2,3.600090,-0.685657,2.055480,-0.028995,0.000000,0.028995,0.028995
18,0,0,3.228683,-1.772865,2.150581,-0.023021,0.000000,0.023021,0.023021
18,0,1,3.228683,-1.772865,2.150581,-0.023021,0.000000,0.023021,0.023021
18,0,2,3.228683,-1.772865,2.150581,-0.023021,0.000000,0.023021,0.023021
18,1,0,3.376471,-1.511792,2.400521,-0.023021,0.000000,0.023021,0.023021
18,1,1,3.376471,-1.511792,2.400521,-0.023021,0.000000,0.023021,0.023021
18,1,2,3.376471,-1.511792,2.400521,-0.023021,0.000000,0.023021,0.023021
18,2,0,3.524258,-1.250720,2.557831,-0.023021,0.000000,0.023021,0.023021
18,2,1,3.524258,-1.250720,2.557831,-0.023021,0.000000,0.023021,0.023021
18,2,2,3.524258,-1.250720,2.557831,-0.023021,0.000000,0.023021,0.023021
18,3,0,3.672046,-0.989647,2.352127,-0.023021,0.000000,0.023021,0.023021
18,3,1,3.672046,-0.989647,2.352127,-0.023021,0.000000,0.023021,0.023021
18,3,2,3.672046,-0.989647,2.352127,-0.023021,0.000000,0.023021,0.023021
18,4,0,3.785812,-0.788675,2.150000,-0.023021,0.000000,0.023021,0.023021
18,4,1,3.785812,-0.788675,2.150000,-0.023021,0.000000,0.023021,0.023021
18,4,2,3.785812,-0.788675,2.150000,-0.023021,0.000000,0.023021,0.023021
19,0,0,3.385430,-1.883642,2.050610,-0.017200,0.000000,0.017200,0.017200
19,0,1,3.385430,-1.883642,2.050610,-0.017200,0.000000,0.017200,0.017200
19,0,2,3.385430,-1.883642,2.050610,-0.017200,0.000000,0.017200,0.017200
19,1,0,3.537454,-1.625013,2.300543,-0.017200,0.000000,0.017200,0.017200
19,1,1,3.537454,-1.625013,2.300543,-0.017200,0.000000,0.017200,0.017200
19,1,2,3.537454,-1.625013,2.300543,-0.017200,0.000000,0.017200,0.017200
19,2,0,3.689478,-1.366385,2.418677,-0.017200,0.000000,0.017200,0.017200
19,2,1,3.689478,-1.366385,2.418677,-0.017200,0.000000,0.017200,0.017200
19,2,2,3.689478,-1.366385,2.418677,-0.017200,0.000000,0.017200,0.017200
19,3,0,3.841503,-1.107757,2.250556,-0.017200,0.000000,0.017200,0.017200
19,3,1,3.841503,-1.107757,2.250556,-0.017200,0.000000,0.017200,0.017200
19,3,2,3.841503,-1.107757,2.250556,-0.017200,0.000000,0.017200,0.017200
19,4,0,3.967378,-0.893613,2.100000,-0.017200,0.000000,0.017200,0.017200
19,4,1,3.967378,-0.893613,2.100000,-0.017200,0.000000,0.017200,0.017200
19,4,2,3.967378,-0.893613,2.100000,-0.017200,0.000000,0.017200,0.017200
20,0,0,3.542891,-1.997314,1.900658,-0.011531,0.000000,0.011531,0.011531
20,0,1,3.542891,-1.997314,1.900658,-0.011531,0.000000,0.011531,0.011531
20,0,2,3.542891,-1.997314,1.900658,-0.011531,0.000000,0.011531,0.011531
20,1,0,3.697978,-1.740510,2.152324,-0.011531,0.000000,0.011531,0.011531
20,1,1,3.697978,-1.740510,2.152324,-0.011531,0.000000,0.011531,0.011531
20,1,2,3.697978,-1.740510,2.152324,-0.011531,0.000000,0.011531,0.011531
20,2,0,3.853065,-1.483707,2.236068,-0.011531,0.000000,0.011531,0.011531
20,2,1,3.853065,-1.483707,2.236068,-0.011531,0.000000,0.011531,0.011531
20,2,2,3.853065,-1.483707,2.236068,-0.011531,0.000000,0.011531,0.011531
20,3,0,4.008152,-1.226904,2.055480,-0.011531,0.000000,0.011531,0.011531
20,3,1,4.008152,-1.226904,2.055480,-0.011531,0.000000,0.011531,0.011531
20,3,2,4.008152,-1.226904,2.055480,-0.011531,0.000000,0.011531,0.011531
20,4,0,4.145357,-0.999713,1.950000,-0.011531,0.000000,0.011531,0.011531
20,4,1,4.145357,-0.999713,1.950000,-0.011531,0.000000,0.011531,0.011531
20,4,2,4.145357,-0.999713,1.950000,-0.011531,0.000000,0.011531,0.011531
21,0,0,3.701486,-2.113619,1.806239,-0.006045,0.000000,0.006045,0.006045
21,0,1,3.701486,-2.113619,1.806239,-0.006045,0.000000,0.006045,0.006045
21,0,2,3.701486,-2.113619,1.806239,-0.006045,0.000000,0.006045,0.006045
21,1,0,3.858352,-1.857898,2.071835,-0.006045,0.000000,0.006045,0.006045
21,1,1,3.858352,-1.857898,2.071835,-0.006045,0.000000,0.006045,0.006045
21,1,2,3.858352,-1.857898,2.071835,-0.006045,0.000000,0.006045,0.006045
21,2,0,4.015217,-1.602177,2.122499,-0.006045,0.000000,0.006045,0.006045
21,2,1,4.015217,-1.602177,2.122499,-0.006045,0.000000,0.006045,0.006045
21,2,2,4.015217,-1.602177,2.122499,-0.006045,0.000000,0.006045,0.006045
