x,y
0.6138854026794434,0.0199050232768058
0.6988160593818408,0.013186140109658302
0.7833819008459925,-0.0003203354968776154
0.8675452898690497,-0.0193074773330272
0.9512685892481637,-0.04246835918901573
1.0345141617804856,-0.06849605485506843
1.1172443702631667,-0.09608363812141062
1.1994386594671644,-0.12411826925134727
1.2811544089295566,-0.15237260827877758
1.362471211960897,-0.18087170954499102
1.4434686635138334,-0.20964064604884744
1.5242263585410123,-0.23870449078920655
1.6048238919950812,-0.26808831676492817
1.6853408588286871,-0.29781719697487213
1.76585682545763,-0.3279162295340276
1.8463932235792742,-0.3584616786543597
1.9267912777427827,-0.3896884142256283
2.0068573994915693,-0.4218619461007021
2.086398000369048,-0.4552477841324495
2.165219491918631,-0.49011143817373914
2.2431282856837345,-0.5267184180774397
2.3199307932077695,-0.5653342336964198
2.395461350575906,-0.6061850048025365
2.4698012017066167,-0.6491485654324043
2.543160377131319,-0.6939210845066391
2.615750022136691,-0.7401971584831653
2.6877812820094125,-0.7876713838199072
2.7594653020361624,-0.8360383569747885
2.8310161166607615,-0.8849816317380444
2.9027353014133905,-0.9338501705022384
2.9750255918742234,-0.9816062911262461
3.0482953544379554,-1.027190789893429
3.12295295549928,-1.0695444630871485
3.199406761452893,-1.1076081069907653
3.277988894057059,-1.1405205409944035
3.358582146802027,-1.168587583030748
3.4409052746296465,-1.192541093105796
3.5246767915686146,-1.213113556926878
3.6096152116476277,-1.2310374602013243
3.695439048895386,-1.2470452886364658
3.7818668330285803,-1.2618692187804388
3.868637986631423,-1.275829696924211
3.9555540364427975,-1.2880232990809717
4.042427995901732,-1.2973202358787475
4.12907287844725,-1.3025907179455654
4.2153016975183775,-1.3027049559094528
4.300927466554143,-1.296533160398436
4.385763198993569,-1.2829455420405425
4.469609278940112,-1.260822012102112
4.551569858132011,-1.2295772604464301
4.629703893958565,-1.189428794495094
4.701984290513047,-1.1406602195175053
4.766383951888732,-1.0835551407830606
4.821165429575235,-1.0184895340532476
4.86673868989303,-0.9465242000427418
4.904478820390315,-0.869027723081243
4.935765518013733,-0.7873701574664483
4.961978479709924,-0.7029215574960522
4.984497402425529,-0.6170519774677493
5.004684054046978,-0.5311168270751635
5.02310063818455,-0.44581842532463756
5.039207123882837,-0.3609587769494516
5.05238305463418,-0.27627419442929985
5.062007973930927,-0.19150099024387318
5.06747560288348,-0.10638017986395819
5.068682800606587,-0.02081967940213732
5.066153523908367,0.06506457455234209
5.06045107672695,0.1511435932034886
5.052138763000466,0.23728838775531416
5.041779886667046,0.3233699694118274
5.0299377516648205,0.4092593493770394
5.017175661931921,0.4948275388549614
5.0040541556299525,0.5799538199443043
4.991071296148916,0.6647043019343397
4.978663297912824,0.7493300498693748
4.967263734734269,0.8340900253894208
4.957306180425841,0.9192431901344913
4.949224208800135,1.0050485057445995
4.943451393669741,1.0917649338597573
4.940419723670311,1.179650738921235
4.939903488932486,1.2686749138328077
4.940006699050239,1.3580718221579
4.938572159124222,1.4469609434746304
4.93344267425508,1.5344617573611157
4.922461049543459,1.6196937433954748
4.903470090090011,1.701776381155824
4.8743126009953786,1.7798291502202823
4.833189071788321,1.8530228871347587
4.780940942798244,1.9209076208688391
4.719592335061466,1.983203191796238
4.651172926873177,2.0396302382118066
4.577712396528571,2.0899093984103922
4.501131361120536,2.1338076151498795
4.422311772578061,2.171532820574573
4.341560348759152,2.203537175795749
4.2591777045295665,2.230275433091598
4.1754644547550495,2.2522023447403154
4.090721214301357,2.2697726630200936
4.005248598034243,2.283441140209125
3.919347220819455,2.293662528585604
3.833305184579131,2.3008928833175784
3.7472454448488013,2.3056054551713854
3.6611742527688285,2.3082856465682586
3.57509540251487,2.3094191157568775
3.489012688262581,2.3094915209859224
3.4029299041876184,2.308988520504072
3.3168506964765574,2.308381782638638
3.2307759739979076,2.3078842075340535
3.1447042341703955,2.3074807326125577
3.0586338919257305,2.3071484975125953
2.9725633621956242,2.3068646418726084
2.886491059911791,2.3066063053310417
2.8004154000059396,2.306350627526339
2.7143347974097827,2.3060747480969424
2.628247667055033,2.305755806681297
2.5421524238733992,2.3053709429178464
2.456047482796596,2.3048972964450325
2.3699312587563344,2.304312006901301
2.2838021666843247,2.303592213925094
2.197658621512279,2.302715057154855
2.1114990761180175,2.3016582220217794
2.025324071901229,2.3004294339327576
1.9391372836337042,2.299081486734086
1.8529426438434542,2.2976708816742835
1.766744085058491,2.296254120001869
1.6805455398068212,2.2948877029653625
1.594350940616458,2.2936281318132807
1.508164220015413,2.2925319077941446
1.4219893105316943,2.2916555321564718
1.3358301446933136,2.2910555061487825
1.2496906550282831,2.2907883310195944
1.16357477406461,2.2909105080174275
1.0774864343303074,2.2914785383907996
0.9914295683533868,2.2925489233882312
0.9054081086618556,2.29417816425824
0.8194259877837261,2.2964227622493447
0.7334871382470091,2.299339218610066
0.6475954925797167,2.3029840345889205
0.5617549833098563,2.3074137114344295
0.4759686139235311,2.3126734705425984
0.39023207355790085,2.3187197270063806
0.3045375890774155,2.3254668591439804
0.21887736666166405,2.332828994130737
0.13324361249023553,2.340720259141993
0.04762853274271344,2.3490547813530895
-0.03797566640131315,2.357746687939368
-0.1235767787622554,2.366710106076169
-0.2091825981605295,2.375859162938835
-0.29480091841654676,2.3851079857027067
-0.38043953335071806,2.394370701543125
-0.46610623678345975,2.4035614376354313
-0.551808822535183,2.412594321154967
-0.6375550844262987,2.4213834792770736
-0.7233528162772234,2.429843039177092
-0.809209811908368,2.4378871280303644
-0.8951338651401455,2.4454298730122312
-0.9811327691350956,2.4523854064827892
-1.0672098555221878,2.458703022639399
-1.153353350829589,2.464451060641681
-1.2395482880135602,2.4697230285410083
-1.3257797000303684,2.474612434388753
-1.412032619836275,2.47921278623629
-1.4982920803875412,2.483617592134992
-1.5845431146404336,2.4879203601362314
-1.6707707555512143,2.4922145982913824
-1.7569600360761444,2.496593814651818
-1.8430959891714902,2.5011515172689114
-1.9291636477935137,2.505981214194036
-2.0151480448984778,2.5111764134785655
-2.1010342134426434,2.516830623173872
-2.186807186382278,2.5230373513313302
-2.2724519966736434,2.5298901060023122
-2.3579536772729996,2.537482395238192
-2.443297261136615,2.5459077270903427
-2.5284677812207494,2.5552596096101374
-2.613450270481665,2.5656315508489493
-2.698230663893282,2.5771114670590665
-2.7828374309352726,2.5895235940540777
-2.8673590515778833,2.602320149865828
-2.951888533335531,2.6149252853178795
-3.0365188837226293,2.6267631512337943
-3.1213431102535902,2.637257898437135
-3.2064542204428315,2.6458336777514626
-3.291945221804766,2.6519146400003413
-3.377909121853806,2.654924936007331
-3.4644389281043697,2.6542887165959943
-3.5516276480708697,2.649430132589895
-3.639568289267719,2.6397733348125927
-3.7283538592093364,2.624742474087651
-3.818075864952206,2.6037619621042745
-3.9082054124519043,2.5763640718446097
-3.996638962482911,2.5423548399332403
-4.08102688343852,2.501583087964633
-4.15901954371204,2.4538976375332524
-4.228267311696774,2.3991473102335594
-4.286420555786021,2.3371809276600253
-4.331129644373086,2.267847311407112
-4.360114477889739,2.1910186725701575
-4.3744089572745075,2.107682000690079
-4.379743106228712,2.0204039882749427
-4.3822034772519025,1.9318712585988749
-4.3867770421671874,1.844293329709532
-4.393832057058936,1.7578756707786753
-4.402524267733509,1.6722976458880157
-4.412009414999001,1.5872386169505406
-4.421443239663507,1.502377945879227
-4.429981482535124,1.417394994587052
-4.436900982975508,1.3320135104369175
-4.442238059867297,1.2462356077849444
-4.446322805136398,1.1601710756730048
-4.449485946069555,1.0739299360175578
-4.452058209953512,0.987622210735062
-4.454370324075016,0.9013579217419861
-4.45675301572081,0.8152470909547892
-4.459536839341338,0.7293996943190227
-4.462846402144584,0.6438709300435747
-4.466201519233288,0.5585551340587623
-4.469011553436086,0.4733172642585028
-4.470685867581621,0.3880222785367237
-4.4706338244985355,0.30253513478734223
-4.468264787015468,0.2167207909042754
