1.143236, -0.125543, 3.701384, 1.405256
1.148048, -0.124997, 3.686579, 1.446053
1.148048, -0.124997, 3.686579, 1.446053
1.152859, -0.124439, 3.681077, 1.433412
1.152859, -0.124439, 3.681077, 1.433412
1.157668, -0.123868, 3.681077, 1.433412
1.162476, -0.123286, 3.716321, 1.470769
1.162476, -0.123286, 3.716321, 1.470769
1.162476, -0.123286, 3.717897, 1.460342
1.167283, -0.122691, 3.717897, 1.460342
1.167283, -0.122691, 3.731301, 1.472323
1.172088, -0.122084, 3.731301, 1.472323
1.176891, -0.121465, 3.717148, 1.485161
1.176891, -0.121465, 3.717148, 1.485161
1.181693, -0.120834, 3.718768, 1.451733
1.181693, -0.120834, 3.718768, 1.451733
1.186493, -0.120190, 3.723919, 1.463280
1.186493, -0.120190, 3.723919, 1.463280
1.186493, -0.120190, 3.723919, 1.463280
1.191292, -0.119535, 3.727293, 1.466374
1.196089, -0.118866, 3.715146, 1.442460
1.196089, -0.118866, 3.715146, 1.442460
1.196089, -0.118866, 3.715146, 1.442460
1.196089, -0.118866, 3.715778, 1.470609
1.205676, -0.117486, 3.715337, 1.456135
1.205676, -0.117486, 3.715337, 1.456135
1.205676, -0.117486, 3.715337, 1.456135
1.205676, -0.117486, 3.716249, 1.464974
1.215255, -0.116047, 3.744329, 1.475129
1.215255, -0.116047, 3.744329, 1.475129
1.215255, -0.116047, 3.744329, 1.475129
1.220041, -0.115306, 3.713947, 1.477144
1.220041, -0.115306, 3.713947, 1.477144
1.224825, -0.114550, 3.729812, 1.455361
1.224825, -0.114550, 3.729812, 1.455361
1.224825, -0.114550, 3.729812, 1.455361
1.224825, -0.114550, 3.728053, 1.478785
1.229606, -0.113780, 3.728053, 1.478785
1.234386, -0.112996, 3.706484, 1.465714
1.234386, -0.112996, 3.706484, 1.465714
1.234386, -0.112996, 3.713756, 1.460230
1.243937, -0.111385, 3.719563, 1.468420
1.243937, -0.111385, 3.719563, 1.468420
1.243937, -0.111385, 3.719563, 1.468420
1.248709, -0.110557, 3.716132, 1.425565
1.248709, -0.110557, 3.716132, 1.425565
1.248709, -0.110557, 3.698517, 1.426437
1.253478, -0.109716, 3.698517, 1.426437
1.258245, -0.108859, 3.712180, 1.446588
1.258245, -0.108859, 3.712180, 1.446588
1.263010, -0.107990, 3.742442, 1.521927
1.263010, -0.107990, 3.742442, 1.521927
1.263010, -0.107990, 3.742442, 1.521927
1.263010, -0.107990, 3.750818, 1.517944
1.267772, -0.107108, 3.750818, 1.517944
1.272532, -0.106215, 3.740644, 1.498434
1.272532, -0.106215, 3.740644, 1.498434
1.277290, -0.105310, 3.689006, 1.523462
1.277290, -0.105310, 3.689006, 1.523462
1.282045, -0.104392, 3.746484, 1.513009
1.282045, -0.104392, 3.746484, 1.513009
